datetime,temp,feelslike,precip,snow,windspeed,cloudcover,visibility,uvindex,conditions
2021-10-02 11:00:00,65,65,0.0,0.0,9,15,9,6,2
2021-10-02 12:00:00,69,69,0.0,0.0,13,15,9,7,2
2021-10-02 13:00:00,70,70,0.0,0.0,15,15,9,7,2
2021-10-02 14:00:00,71,71,0.0,0.0,13,15,9,7,2
2021-10-02 15:00:00,72,72,0.0,0.0,9,15,9,6,2
2021-10-02 16:00:00,72,72,0.0,0.0,11,15,9,4,2
2021-10-02 17:00:00,73,73,0.0,0.0,6,15,9,3,2
2021-10-02 18:00:00,72,72,0.0,0.0,8,8,9,1,2
2021-10-02 19:00:00,71,71,0.0,0.0,6,8,9,0,2
2021-10-02 20:00:00,70,70,0.0,0.0,3,8,9,0,2
2021-10-02 21:00:00,70,70,0.0,0.0,5,8,9,0,2
2021-10-02 22:00:00,70,70,0.0,0.0,5,8,9,0,2
2021-10-02 23:00:00,69,69,0.0,0.0,6,15,9,0,2
2021-10-03 00:00:00,69,69,0.0,0.0,8,15,9,0,2
2021-10-03 01:00:00,67,67,0.0,0.0,6,15,9,0,2
2021-10-03 02:00:00,66,66,0.0,0.0,6,15,9,0,2
2021-10-03 03:00:00,65,65,0.0,0.0,4,15,9,0,2
2021-10-03 04:00:00,64,64,0.0,0.0,0,15,9,0,2
2021-10-03 05:00:00,63,63,0.0,0.0,3,15,9,0,2
2021-10-03 06:00:00,62,62,0.0,0.0,0,8,9,0,2
2021-10-03 07:00:00,62,62,0.0,0.0,3,8,9,0,2
2021-10-03 08:00:00,63,63,0.0,0.0,6,15,9,1,2
2021-10-03 09:00:00,65,65,0.0,0.0,5,15,9,2,2
2021-10-03 10:00:00,69,69,0.0,0.0,0,15,9,5,2
2021-10-03 11:00:00,71,71,0.0,0.0,3,15,9,6,2
2021-10-03 12:00:00,74,74,0.0,0.0,6,56,9,6,1
2021-10-03 13:00:00,76,76,0.0,0.0,6,15,9,7,2
2021-10-03 14:00:00,76,76,0.0,0.0,8,88,9,5,1
2021-10-03 15:00:00,76,76,0.0,0.0,4,88,9,3,1
2021-10-03 16:00:00,76,76,0.0,0.0,10,88,9,4,1
2021-10-03 17:00:00,76,76,0.0,0.0,10,56,9,2,1
2021-10-03 18:00:00,74,74,0.0,0.0,9,15,9,1,2
2021-10-03 19:00:00,72,72,0.0,0.0,5,15,9,0,2
2021-10-03 20:00:00,72,72,0.0,0.0,8,15,8,0,2
2021-10-03 21:00:00,72,72,0.0,0.0,5,37,8,0,1
2021-10-03 22:00:00,72,72,0.0,0.0,5,56,8,0,1
2021-10-03 23:00:00,73,73,0.0,0.0,4,100,8,0,0
2021-10-04 00:00:00,72,72,0.0,0.0,4,17,9,0,2
2021-10-04 01:00:00,73,73,0.0,0.0,6,100,9,0,0
2021-10-04 02:00:00,72,72,0.0,0.0,4,100,9,0,0
2021-10-04 03:00:00,72,72,0.0,0.0,0,90,8,0,0
2021-10-04 04:00:00,70,70,0.0,0.0,6,100,7,0,0
2021-10-04 05:00:00,69,69,0.019,0.0,5,100,3,0,3
2021-10-04 06:00:00,69,69,0.022,0.0,5,90,1,0,3
2021-10-04 07:00:00,69,69,0.023,0.0,8,100,2,0,3
2021-10-04 08:00:00,69,69,0.0,0.0,4,100,2,0,0
2021-10-04 09:00:00,69,69,0.0,0.0,8,100,3,1,0
2021-10-04 10:00:00,66,66,0.0,0.0,5,100,6,1,0
2021-10-04 11:00:00,68,68,0.0,0.0,15,100,8,1,0
2021-10-04 12:00:00,68,68,0.0,0.0,15,100,8,1,0
2021-10-04 13:00:00,68,68,0.0,0.0,11,100,8,1,0
2021-10-04 14:00:00,68,68,0.0,0.0,12,100,6,1,0
2021-10-04 15:00:00,68,68,0.0,0.0,15,100,4,0,0
2021-10-04 16:00:00,68,68,0.0,0.0,16,100,5,0,0
2021-10-04 17:00:00,67,67,0.0,0.0,18,100,6,0,0
2021-10-04 18:00:00,66,66,0.027,0.0,13,100,5,0,3
2021-10-04 19:00:00,66,66,0.03,0.0,6,100,7,0,3
2021-10-04 20:00:00,65,65,0.013,0.0,15,100,9,0,3
2021-10-04 21:00:00,63,63,0.0,0.0,10,100,9,0,0
2021-10-04 22:00:00,63,63,0.0,0.0,8,100,9,0,0
2021-10-04 23:00:00,63,63,0.0,0.0,9,100,9,0,0
2021-10-05 00:00:00,62,62,0.0,0.0,11,100,9,0,0
2021-10-05 01:00:00,62,62,0.0,0.0,9,100,9,0,0
2021-10-05 02:00:00,62,62,0.0,0.0,11,100,9,0,0
2021-10-05 03:00:00,61,61,0.0,0.0,9,100,9,0,0
2021-10-05 04:00:00,61,61,0.0,0.0,9,100,9,0,0
2021-10-05 05:00:00,61,61,0.0,0.0,10,100,9,0,0
2021-10-05 06:00:00,60,60,0.0,0.0,9,100,9,0,0
2021-10-05 07:00:00,60,60,0.0,0.0,10,100,9,0,0
2021-10-05 08:00:00,60,60,0.0,0.0,6,100,9,0,0
2021-10-05 09:00:00,61,61,0.0,0.0,13,100,9,1,0
2021-10-05 10:00:00,61,61,0.0,0.0,9,100,9,1,0
2021-10-05 11:00:00,62,62,0.0,0.0,12,100,9,1,0
2021-10-05 12:00:00,63,63,0.0,0.0,10,100,9,2,0
2021-10-05 13:00:00,64,64,0.0,0.0,10,100,9,3,0
2021-10-05 14:00:00,64,64,0.0,0.0,6,100,9,2,0
2021-10-05 15:00:00,65,65,0.0,0.0,5,100,9,2,0
2021-10-05 16:00:00,65,65,0.0,0.0,6,100,9,1,0
2021-10-05 17:00:00,63,63,0.0,0.0,3,100,9,1,0
2021-10-05 18:00:00,63,63,0.0,0.0,3,100,9,0,0
2021-10-05 19:00:00,62,62,0.0,0.0,0,100,6,0,0
2021-10-05 20:00:00,63,63,0.0,0.0,1,100,9,0,0
2021-10-05 21:00:00,63,63,0.0,0.0,1,100,9,0,0
2021-10-05 22:00:00,62,62,0.0,0.0,6,100,9,0,0
2021-10-05 23:00:00,63,63,0.0,0.0,1,100,9,0,0
2021-10-06 00:00:00,62,62,0.0,0.0,4,100,9,0,0
2021-10-06 01:00:00,62,62,0.0,0.0,6,100,9,0,0
2021-10-06 02:00:00,61,61,0.0,0.0,6,100,9,0,0
2021-10-06 03:00:00,61,61,0.0,0.0,4,100,9,0,0
2021-10-06 04:00:00,62,62,0.0,0.0,1,100,9,0,0
2021-10-06 05:00:00,61,61,0.0,0.0,3,100,9,0,0
2021-10-06 06:00:00,61,61,0.0,0.0,1,100,9,0,0
2021-10-06 07:00:00,61,61,0.0,0.0,0,100,9,0,0
2021-10-06 08:00:00,62,62,0.0,0.0,0,100,9,0,0
2021-10-06 09:00:00,63,63,0.0,0.0,0,100,9,0,0
2021-10-06 10:00:00,63,63,0.0,0.0,3,100,9,1,0
2021-10-06 11:00:00,65,65,0.0,0.0,5,100,9,2,0
2021-10-06 12:00:00,66,66,0.0,0.0,0,100,9,3,0
2021-10-06 13:00:00,67,67,0.0,0.0,0,100,9,3,0
2021-10-06 14:00:00,67,67,0.0,0.0,0,97,9,2,0
2021-10-06 15:00:00,68,68,0.0,0.0,3,97,9,2,0
2021-10-06 16:00:00,69,69,0.0,0.0,3,97,9,1,0
2021-10-06 17:00:00,68,68,0.0,0.0,1,97,9,1,0
2021-10-06 18:00:00,67,67,0.0,0.0,0,97,9,0,0
2021-10-06 19:00:00,68,68,0.0,0.0,1,97,9,0,0
2021-10-06 20:00:00,67,67,0.0,0.0,1,100,9,0,0
2021-10-06 21:00:00,67,67,0.0,0.0,0,100,9,0,0
2021-10-06 22:00:00,66,66,0.0,0.0,0,97,9,0,0
2021-10-06 23:00:00,66,66,0.0,0.0,0,8,9,0,2
2021-10-07 00:00:00,65,65,0.0,0.0,3,88,9,0,1
2021-10-07 01:00:00,63,63,0.0,0.0,0,88,9,0,1
2021-10-07 02:00:00,63,63,0.0,0.0,0,56,9,0,1
2021-10-07 03:00:00,64,64,0.0,0.0,3,97,9,0,0
2021-10-07 04:00:00,63,63,0.0,0.0,0,56,9,0,1
2021-10-07 05:00:00,63,63,0.0,0.0,3,97,9,0,0
2021-10-07 06:00:00,63,63,0.0,0.0,0,97,9,0,0
2021-10-07 07:00:00,62,62,0.0,0.0,0,88,8,0,1
2021-10-07 08:00:00,63,63,0.0,0.0,0,97,7,0,0
2021-10-07 09:00:00,66,66,0.0,0.0,0,50,9,2,1
2021-10-07 10:00:00,66,66,0.0,0.0,5,97,9,2,0
2021-10-07 11:00:00,67,67,0.0,0.0,0,88,9,3,1
2021-10-07 12:00:00,70,70,0.0,0.0,3,37,9,4,1
2021-10-07 13:00:00,69,69,0.0,0.0,4,56,9,5,1
2021-10-07 14:00:00,72,72,0.0,0.0,0,15,9,8,2
2021-10-07 15:00:00,73,73,0.0,0.0,0,15,9,6,2
2021-10-07 16:00:00,72,72,0.0,0.0,1,15,9,4,2
2021-10-07 17:00:00,71,71,0.0,0.0,1,37,9,3,1
2021-10-07 18:00:00,70,70,0.0,0.0,0,8,9,0,2
2021-10-07 19:00:00,68,68,0.0,0.0,1,8,9,0,2
2021-10-07 20:00:00,67,67,0.0,0.0,1,8,8,0,2
2021-10-07 21:00:00,67,67,0.0,0.0,1,8,7,0,2
2021-10-07 22:00:00,66,66,0.0,0.0,1,4,8,0,2
2021-10-07 23:00:00,66,66,0.0,0.0,1,4,8,0,2
2021-10-08 00:00:00,65,65,0.0,0.0,3,8,9,0,2
2021-10-08 01:00:00,65,65,0.0,0.0,1,8,9,0,2
2021-10-08 02:00:00,64,64,0.0,0.0,0,8,8,0,2
2021-10-08 03:00:00,63,63,0.0,0.0,0,8,8,0,2
2021-10-08 04:00:00,63,63,0.0,0.0,2,8,6,0,2
2021-10-08 05:00:00,63,63,0.0,0.0,2,8,6,0,2
2021-10-08 06:00:00,62,62,0.0,0.0,1,8,4,0,2
2021-10-08 07:00:00,62,62,0.0,0.0,0,8,5,0,2
2021-10-08 08:00:00,62,62,0.0,0.0,0,8,4,0,2
2021-10-08 09:00:00,64,64,0.0,0.0,3,8,7,2,2
2021-10-08 10:00:00,67,67,0.0,0.0,0,8,8,4,2
2021-10-08 11:00:00,70,70,0.0,0.0,4,8,8,5,2
2021-10-08 12:00:00,72,72,0.0,0.0,4,8,9,6,2
2021-10-08 13:00:00,72,72,0.0,0.0,1,15,9,6,2
2021-10-08 14:00:00,74,74,0.0,0.0,5,15,9,5,2
2021-10-08 15:00:00,72,72,0.0,0.0,6,15,9,4,2
2021-10-08 16:00:00,73,73,0.0,0.0,4,97,9,3,0
2021-10-08 17:00:00,72,72,0.0,0.0,6,97,9,1,0
2021-10-08 18:00:00,70,70,0.0,0.0,4,97,9,1,0
2021-10-08 19:00:00,71,71,0.0,0.0,9,97,8,0,0
2021-10-08 20:00:00,70,70,0.0,0.0,5,97,8,0,0
2021-10-08 21:00:00,68,68,0.0,0.0,7,88,9,0,1
2021-10-08 22:00:00,68,68,0.0,0.0,6,15,9,0,2
2021-10-08 23:00:00,67,67,0.0,0.0,7,8,9,0,2
2021-10-09 00:00:00,66,66,0.0,0.0,8,37,9,0,1
2021-10-09 01:00:00,65,65,0.0,0.0,11,88,9,0,1
2021-10-09 02:00:00,64,64,0.0,0.0,7,97,9,0,0
2021-10-09 03:00:00,63,63,0.0,0.0,7,56,9,0,1
2021-10-09 04:00:00,62,62,0.0,0.0,15,100,9,0,0
2021-10-09 05:00:00,61,61,0.0,0.0,6,88,9,0,1
2021-10-09 06:00:00,61,61,0.0,0.0,9,100,9,0,0
2021-10-09 07:00:00,61,61,0.0,0.0,7,97,9,0,0
2021-10-09 08:00:00,61,61,0.0,0.0,7,97,9,0,0
2021-10-09 09:00:00,62,62,0.0,0.0,8,97,9,1,0
2021-10-09 10:00:00,63,63,0.0,0.0,10,97,9,2,0
2021-10-09 11:00:00,64,64,0.0,0.0,9,97,9,2,0
2021-10-09 12:00:00,65,65,0.0,0.0,7,100,9,2,0
2021-10-09 13:00:00,67,67,0.0,0.0,11,97,9,2,0
2021-10-09 14:00:00,66,66,0.0,0.0,10,100,9,1,0
2021-10-09 15:00:00,66,66,0.0,0.0,9,97,9,1,0
2021-10-09 16:00:00,66,66,0.0,0.0,9,97,9,1,0
2021-10-09 17:00:00,65,65,0.0,0.0,9,100,9,1,0
2021-10-09 18:00:00,65,65,0.0,0.0,6,100,9,0,0
2021-10-09 19:00:00,65,65,0.0,0.0,9,100,9,0,0
2021-10-09 20:00:00,64,64,0.0,0.0,11,100,9,0,0
2021-10-09 21:00:00,64,64,0.0,0.0,13,100,9,0,0
2021-10-09 22:00:00,63,63,0.0,0.0,8,100,9,0,0
2021-10-09 23:00:00,63,63,0.0,0.0,10,100,9,0,0
2021-10-10 00:00:00,63,63,0.0,0.0,8,100,9,0,0
2021-10-10 01:00:00,63,63,0.0,0.0,10,97,9,0,0
2021-10-10 02:00:00,63,63,0.0,0.0,8,100,9,0,0
2021-10-10 03:00:00,63,63,0.0,0.0,10,100,9,0,0
2021-10-10 04:00:00,63,63,0.0,0.0,13,100,9,0,0
2021-10-10 05:00:00,62,62,0.0,0.0,12,100,9,0,0
2021-10-10 06:00:00,61,61,0.004,0.0,11,100,5,0,3
2021-10-10 07:00:00,61,61,0.006,0.0,9,100,8,0,3
2021-10-10 08:00:00,61,61,0.0,0.0,12,100,8,0,0
2021-10-10 09:00:00,61,61,0.0,0.0,11,100,8,0,0
2021-10-10 10:00:00,62,62,0.0,0.0,11,100,8,1,0
2021-10-10 11:00:00,62,62,0.0,0.0,13,100,7,1,0
2021-10-10 12:00:00,63,63,0.0,0.0,14,100,9,1,0
2021-10-10 13:00:00,63,63,0.036,0.0,11,100,1,2,3
2021-10-10 14:00:00,64,64,0.062,0.0,12,100,3,1,3
2021-10-10 15:00:00,64,64,0.006,0.0,11,100,6,1,3
2021-10-10 16:00:00,65,65,0.0,0.0,10,100,7,1,0
2021-10-10 17:00:00,66,66,0.0,0.0,12,97,8,2,0
2021-10-10 18:00:00,65,65,0.0,0.0,9,97,9,0,0
2021-10-10 19:00:00,64,64,0.0,0.0,15,97,9,0,0
2021-10-10 20:00:00,64,64,0.0,0.0,9,100,9,0,0
2021-10-10 21:00:00,63,63,0.0,0.0,8,100,9,0,0
2021-10-10 22:00:00,63,63,0.0,0.0,6,97,9,0,0
2021-10-10 23:00:00,63,63,0.0,0.0,7,97,9,0,0
2021-10-11 00:00:00,63,63,0.0,0.0,10,100,9,0,0
2021-10-11 01:00:00,62,62,0.0,0.0,9,100,9,0,0
2021-10-11 02:00:00,62,62,0.0,0.0,8,100,9,0,0
2021-10-11 03:00:00,62,62,0.0,0.0,8,100,9,0,0
2021-10-11 04:00:00,62,62,0.0,0.0,6,100,9,0,0
2021-10-11 05:00:00,63,63,0.0,0.0,7,100,9,0,0
2021-10-11 06:00:00,63,63,0.0,0.0,8,100,9,0,0
2021-10-11 07:00:00,63,63,0.0,0.0,7,100,9,0,0
2021-10-11 08:00:00,63,63,0.0,0.0,8,100,9,0,0
2021-10-11 09:00:00,64,64,0.0,0.0,11,100,9,1,0
2021-10-11 10:00:00,64,64,0.0,0.0,12,100,9,1,0
2021-10-11 11:00:00,65,65,0.0,0.0,12,100,9,2,0
2021-10-11 12:00:00,67,67,0.0,0.0,15,100,9,3,0
2021-10-11 13:00:00,68,68,0.0,0.0,10,97,9,4,0
2021-10-11 14:00:00,69,69,0.0,0.0,11,56,9,6,1
2021-10-11 15:00:00,70,70,0.0,0.0,11,8,9,5,2
2021-10-11 16:00:00,70,70,0.0,0.0,12,8,9,4,2
2021-10-11 17:00:00,70,70,0.0,0.0,7,8,9,2,2
2021-10-11 18:00:00,67,67,0.0,0.0,5,8,9,0,2
2021-10-11 19:00:00,66,66,0.0,0.0,1,15,9,0,2
2021-10-11 20:00:00,66,66,0.0,0.0,6,31,9,0,1
2021-10-11 21:00:00,66,66,0.0,0.0,4,88,9,0,1
2021-10-11 22:00:00,66,66,0.0,0.0,0,88,9,0,1
2021-10-11 23:00:00,64,64,0.0,0.0,4,56,9,0,1
2021-10-12 00:00:00,63,63,0.0,0.0,1,8,9,0,2
2021-10-12 01:00:00,62,62,0.0,0.0,6,31,9,0,1
2021-10-12 02:00:00,61,61,0.0,0.0,6,8,9,0,2
2021-10-12 03:00:00,62,62,0.0,0.0,3,56,9,0,1
2021-10-12 04:00:00,63,63,0.0,0.0,4,100,9,0,0
2021-10-12 05:00:00,63,63,0.0,0.0,5,100,9,0,0
2021-10-12 06:00:00,63,63,0.0,0.0,6,100,9,0,0
2021-10-12 07:00:00,63,63,0.0,0.0,1,100,9,0,0
2021-10-12 08:00:00,62,62,0.0,0.0,7,88,9,0,1
2021-10-12 09:00:00,63,63,0.0,0.0,5,100,9,1,0
2021-10-12 10:00:00,64,64,0.0,0.0,6,100,9,3,0
2021-10-12 11:00:00,65,65,0.0,0.0,5,100,9,2,0
2021-10-12 12:00:00,66,66,0.0,0.0,4,97,9,2,0
2021-10-12 13:00:00,68,68,0.0,0.0,6,97,9,4,0
2021-10-12 14:00:00,68,68,0.0,0.0,0,37,9,4,1
2021-10-12 15:00:00,68,68,0.0,0.0,1,97,9,2,0
2021-10-12 16:00:00,69,69,0.0,0.0,1,97,9,1,0
2021-10-12 17:00:00,69,69,0.0,0.0,1,97,9,2,0
2021-10-12 18:00:00,66,66,0.0,0.0,1,77,9,0,1
2021-10-12 19:00:00,67,67,0.0,0.0,0,97,9,0,0
2021-10-12 20:00:00,66,66,0.0,0.0,1,97,9,0,0
2021-10-12 21:00:00,66,66,0.0,0.0,1,97,9,0,0
2021-10-12 22:00:00,64,64,0.0,0.0,0,8,9,0,2
2021-10-12 23:00:00,63,63,0.0,0.0,0,8,9,0,2
2021-10-13 00:00:00,63,63,0.0,0.0,3,8,9,0,2
2021-10-13 01:00:00,64,64,0.0,0.0,0,100,9,0,0
2021-10-13 02:00:00,64,64,0.0,0.0,0,100,9,0,0
2021-10-13 03:00:00,65,65,0.0,0.0,0,100,9,0,0
2021-10-13 04:00:00,62,62,0.0,0.0,1,8,9,0,2
2021-10-13 05:00:00,63,63,0.0,0.0,0,100,9,0,0
2021-10-13 06:00:00,63,63,0.0,0.0,3,100,9,0,0
2021-10-13 07:00:00,63,63,0.0,0.0,0,100,9,0,0
2021-10-13 08:00:00,64,64,0.0,0.0,0,100,8,0,0
2021-10-13 09:00:00,65,65,0.0,0.0,3,100,8,1,0
2021-10-13 10:00:00,66,66,0.0,0.0,4,100,7,1,0
2021-10-13 11:00:00,67,67,0.0,0.0,1,100,8,1,0
2021-10-13 12:00:00,67,67,0.0,0.0,4,100,9,1,0
2021-10-13 13:00:00,67,67,0.0,0.0,0,100,8,2,0
2021-10-13 14:00:00,68,68,0.0,0.0,1,100,8,2,0
2021-10-13 15:00:00,68,68,0.0,0.0,1,100,8,1,0
2021-10-13 16:00:00,67,67,0.0,0.0,1,100,8,1,0
2021-10-13 17:00:00,68,68,0.0,0.0,0,100,8,0,0
2021-10-13 18:00:00,68,68,0.0,0.0,0,100,8,0,0
2021-10-13 19:00:00,68,68,0.0,0.0,0,100,8,0,0
2021-10-13 20:00:00,69,69,0.0,0.0,1,100,8,0,0
2021-10-13 21:00:00,69,69,0.0,0.0,1,100,8,0,0
2021-10-13 22:00:00,68,68,0.0,0.0,4,100,8,0,0
2021-10-13 23:00:00,67,67,0.0,0.0,4,88,8,0,1
2021-10-14 00:00:00,66,66,0.0,0.0,3,4,7,0,2
2021-10-14 01:00:00,65,65,0.0,0.0,4,8,7,0,2
2021-10-14 02:00:00,64,64,0.0,0.0,0,8,6,0,2
2021-10-14 03:00:00,64,64,0.0,0.0,0,91,7,0,0
2021-10-14 04:00:00,63,63,0.0,0.0,1,31,6,0,1
2021-10-14 05:00:00,63,63,0.0,0.0,4,31,6,0,1
2021-10-14 06:00:00,63,63,0.0,0.0,4,8,6,0,2
2021-10-14 07:00:00,63,63,0.0,0.0,1,8,6,0,2
2021-10-14 08:00:00,63,63,0.0,0.0,1,8,5,0,2
2021-10-14 09:00:00,64,64,0.0,0.0,7,8,6,2,2
2021-10-14 10:00:00,66,66,0.0,0.0,6,15,9,4,2
2021-10-14 11:00:00,70,70,0.0,0.0,6,15,9,4,2
2021-10-14 12:00:00,71,71,0.0,0.0,1,15,9,5,2
2021-10-14 13:00:00,75,75,0.0,0.0,7,15,9,7,2
2021-10-14 14:00:00,75,75,0.0,0.0,2,37,9,4,1
2021-10-14 15:00:00,75,75,0.0,0.0,5,15,9,6,2
2021-10-14 16:00:00,75,75,0.0,0.0,7,37,9,4,1
2021-10-14 17:00:00,74,74,0.0,0.0,6,37,9,1,1
2021-10-14 18:00:00,73,73,0.0,0.0,6,88,9,0,1
2021-10-14 19:00:00,72,72,0.0,0.0,1,97,9,0,0
2021-10-14 20:00:00,71,71,0.0,0.0,0,37,9,0,1
2021-10-14 21:00:00,69,69,0.0,0.0,0,15,9,0,2
2021-10-14 22:00:00,70,70,0.0,0.0,3,97,9,0,0
2021-10-14 23:00:00,67,67,0.0,0.0,0,15,9,0,2
2021-10-15 00:00:00,67,67,0.0,0.0,2,15,9,0,2
2021-10-15 01:00:00,67,67,0.0,0.0,0,15,9,0,2
2021-10-15 02:00:00,65,65,0.0,0.0,0,8,9,0,2
2021-10-15 03:00:00,64,64,0.0,0.0,3,15,9,0,2
2021-10-15 04:00:00,63,63,0.0,0.0,0,15,9,0,2
2021-10-15 05:00:00,64,64,0.0,0.0,0,15,9,0,2
2021-10-15 06:00:00,65,65,0.0,0.0,0,15,9,0,2
2021-10-15 07:00:00,64,64,0.0,0.0,0,37,9,0,1
2021-10-15 08:00:00,65,65,0.0,0.0,0,15,9,0,2
2021-10-15 09:00:00,67,67,0.0,0.0,2,8,9,2,2
2021-10-15 10:00:00,70,70,0.0,0.0,0,4,9,4,2
2021-10-15 11:00:00,73,73,0.0,0.0,0,4,8,5,2
2021-10-15 12:00:00,74,74,0.0,0.0,5,4,9,6,2
2021-10-15 13:00:00,75,75,0.0,0.0,1,4,9,6,2
2021-10-15 14:00:00,77,77,0.0,0.0,4,26,9,6,1
2021-10-15 15:00:00,78,78,0.0,0.0,4,97,9,5,0
2021-10-15 16:00:00,76,76,0.0,0.0,5,8,9,4,2
2021-10-15 17:00:00,74,74,0.0,0.0,8,4,9,2,2
2021-10-15 18:00:00,72,72,0.0,0.0,8,4,9,0,2
2021-10-15 19:00:00,70,70,0.0,0.0,1,8,9,0,2
2021-10-15 20:00:00,71,71,0.0,0.0,1,8,9,0,2
2021-10-15 21:00:00,70,70,0.0,0.0,1,8,9,0,2
2021-10-15 22:00:00,71,71,0.0,0.0,1,15,9,0,2
2021-10-15 23:00:00,71,71,0.0,0.0,6,56,9,0,1
2021-10-16 00:00:00,71,71,0.0,0.0,4,56,9,0,1
2021-10-16 01:00:00,70,70,0.0,0.0,6,88,9,0,1
2021-10-16 02:00:00,69,69,0.0,0.0,4,15,9,0,2
2021-10-16 03:00:00,69,69,0.0,0.0,4,88,9,0,1
2021-10-16 04:00:00,69,69,0.0,0.0,6,8,9,0,2
2021-10-16 05:00:00,69,69,0.0,0.0,6,82,9,0,1
2021-10-16 06:00:00,69,69,0.0,0.0,1,50,9,0,1
2021-10-16 07:00:00,67,67,0.0,0.0,5,31,9,0,1
2021-10-16 08:00:00,68,68,0.0,0.0,4,31,9,0,1
2021-10-16 09:00:00,68,68,0.0,0.0,10,15,9,2,2
2021-10-16 10:00:00,70,70,0.0,0.0,7,15,9,2,2
2021-10-16 11:00:00,71,71,0.0,0.0,3,88,9,3,1
2021-10-16 12:00:00,73,73,0.0,0.0,6,56,9,6,1
2021-10-16 13:00:00,74,74,0.0,0.0,5,15,9,4,2
2021-10-16 14:00:00,75,75,0.0,0.0,6,15,9,7,2
2021-10-16 15:00:00,74,74,0.0,0.0,7,56,8,4,1
2021-10-16 16:00:00,73,73,0.0,0.0,9,8,8,3,2
2021-10-16 17:00:00,72,72,0.0,0.0,6,15,9,1,2
2021-10-16 18:00:00,66,66,0.016,0.0,8,97,9,0,3
2021-10-16 19:00:00,66,66,0.0,0.0,5,97,9,0,0
2021-10-16 20:00:00,65,65,0.0,0.0,8,100,9,0,0
2021-10-16 21:00:00,63,63,0.036,0.0,9,100,3,0,3
2021-10-16 22:00:00,60,60,0.101,0.0,15,100,4,0,3
2021-10-16 23:00:00,58,58,0.073,0.0,7,100,9,0,3
2021-10-17 00:00:00,58,58,0.01,0.0,5,88,9,0,4
2021-10-17 01:00:00,56,56,0.0,0.0,9,91,9,0,0
2021-10-17 02:00:00,56,56,0.0,0.0,7,8,9,0,2
2021-10-17 03:00:00,55,55,0.0,0.0,5,4,9,0,2
2021-10-17 04:00:00,54,54,0.0,0.0,8,4,9,0,2
2021-10-17 05:00:00,54,54,0.0,0.0,9,0,9,0,2
2021-10-17 06:00:00,54,54,0.0,0.0,8,4,9,0,2
2021-10-17 07:00:00,53,53,0.0,0.0,7,4,9,0,2
2021-10-17 08:00:00,53,53,0.0,0.0,7,4,9,0,2
2021-10-17 09:00:00,54,54,0.0,0.0,7,4,9,2,2
2021-10-17 10:00:00,55,55,0.0,0.0,9,4,9,4,2
2021-10-17 11:00:00,57,57,0.0,0.0,8,31,9,6,1
2021-10-17 12:00:00,59,59,0.0,0.0,9,31,9,6,1
2021-10-17 13:00:00,60,60,0.0,0.0,5,88,9,7,1
2021-10-17 14:00:00,59,59,0.0,0.0,7,97,9,3,0
2021-10-17 15:00:00,61,61,0.0,0.0,10,88,9,4,1
2021-10-17 16:00:00,60,60,0.0,0.0,6,56,9,3,1
2021-10-17 17:00:00,58,58,0.0,0.0,8,15,9,1,2
2021-10-17 18:00:00,58,58,0.0,0.0,7,56,9,0,1
2021-10-17 19:00:00,55,55,0.002,0.0,8,8,9,0,9
2021-10-17 20:00:00,55,55,0.0,0.0,15,8,9,0,2
2021-10-17 21:00:00,55,55,0.0,0.0,8,4,9,0,2
2021-10-17 22:00:00,54,54,0.0,0.0,6,4,9,0,2
2021-10-17 23:00:00,54,54,0.0,0.0,7,97,9,0,0
2021-10-18 00:00:00,53,53,0.0,0.0,7,4,9,0,2
2021-10-18 01:00:00,52,52,0.0,0.0,5,4,9,0,2
2021-10-18 02:00:00,51,51,0.0,0.0,6,4,9,0,2
2021-10-18 03:00:00,50,50,0.0,0.0,9,4,9,0,2
2021-10-18 04:00:00,49,47,0.0,0.0,5,4,9,0,2
2021-10-18 05:00:00,50,50,0.0,0.0,9,4,9,0,2
2021-10-18 06:00:00,49,46,0.0,0.0,6,4,9,0,2
2021-10-18 07:00:00,50,50,0.0,0.0,6,4,9,0,2
2021-10-18 08:00:00,50,50,0.0,0.0,5,45,9,0,1
2021-10-18 09:00:00,52,52,0.0,0.0,5,97,9,1,0
2021-10-18 10:00:00,52,52,0.0,0.0,8,4,9,4,2
2021-10-18 11:00:00,55,55,0.0,0.0,7,88,8,6,1
2021-10-18 12:00:00,57,57,0.0,0.0,10,56,9,7,1
2021-10-18 13:00:00,57,57,0.0,0.0,11,88,9,4,1
2021-10-18 14:00:00,57,57,0.0,0.0,9,97,9,2,0
2021-10-18 15:00:00,58,58,0.0,0.0,16,97,9,2,0
2021-10-18 16:00:00,58,58,0.0,0.0,10,88,9,3,1
2021-10-18 17:00:00,56,56,0.0,0.0,15,88,9,1,1
2021-10-18 18:00:00,54,54,0.0,0.0,6,82,9,0,1
2021-10-18 19:00:00,53,53,0.0,0.0,6,88,9,0,1
2021-10-18 20:00:00,52,52,0.0,0.0,9,50,9,0,1
2021-10-18 21:00:00,51,51,0.0,0.0,10,8,9,0,2
2021-10-18 22:00:00,50,50,0.0,0.0,6,4,9,0,2
2021-10-18 23:00:00,50,50,0.0,0.0,7,26,9,0,1
2021-10-19 00:00:00,50,50,0.0,0.0,6,88,9,0,1
